Object_size, Total_Ptrs, Uniq_Ptrs, Duplicate_Ptrs
512, 23685, 1582, 22103
512, 23649, 1653, 21996
512, 23652, 1668, 21984
512, 23601, 1731, 21870
512, 23691, 1764, 21927
512, 23636, 1798, 21838
512, 23572, 1888, 21684
512, 23580, 1935, 21645
512, 23604, 2042, 21562
512, 23436, 2175, 21261
512, 23084, 2211, 20873
512, 23465, 2213, 21252
512, 23023, 2234, 20789
512, 23340, 2241, 21099
512, 23366, 2281, 21085
512, 22893, 2295, 20598
512, 23241, 2297, 20944
512, 23393, 2318, 21075
512, 22475, 2418, 20057
512, 23023, 2482, 20541
512, 22688, 2498, 20190
512, 22876, 2590, 20286
512, 22094, 2623, 19471
512, 22072, 2652, 19420
512, 22287, 2668, 19619
512, 22686, 2681, 20005
512, 22524, 2900, 19624
512, 22379, 2948, 19431
512, 22765, 3167, 19598
512, 22131, 3285, 18846
512, 22266, 3351, 18915
512, 21635, 3519, 18116
512, 21830, 3528, 18302
512, 21926, 3623, 18303
512, 22566, 3661, 18905
512, 21718, 3712, 18006
512, 21407, 3757, 17650
512, 21660, 3820, 17840
512, 18680, 3888, 14792
512, 21795, 3898, 17897
512, 21391, 3953, 17438
512, 21174, 4228, 16946
512, 21043, 4467, 16576
512, 21697, 4469, 17228
512, 21829, 4598, 17231
512, 21692, 4926, 16766
512, 22055, 4935, 17120
512, 21568, 5418, 16150
512, 9016, 7009, 2007
512, 19853, 8111, 11742

4096, 22776, 22776, 0
4096, 22776, 22776, 0

8192, 8707, 2050, 6657
8192, 11460, 3707, 7753
8192, 9666, 4245, 5421
8192, 10739, 4463, 6276
8192, 15335, 4660, 10675
8192, 15317, 4692, 10625
8192, 15231, 4697, 10534
8192, 15315, 4699, 10616
8192, 15263, 4706, 10557
8192, 15156, 4709, 10447
8192, 15277, 4710, 10567
8192, 15320, 4710, 10610
8192, 14986, 4743, 10243
8192, 15416, 4751, 10665
8192, 15445, 4754, 10691
8192, 15086, 4756, 10330
8192, 15178, 4765, 10413
8192, 15349, 4768, 10581
8192, 15088, 4775, 10313
8192, 15373, 4791, 10582
8192, 15397, 4792, 10605
8192, 15426, 4794, 10632
8192, 15472, 4795, 10677
8192, 15147, 4797, 10350
8192, 15203, 4805, 10398
8192, 15330, 4808, 10522
8192, 15530, 4825, 10705
8192, 15528, 4830, 10698
8192, 15401, 4834, 10567
8192, 15350, 4838, 10512
8192, 15498, 4848, 10650
8192, 15198, 4854, 10344
8192, 15402, 4854, 10548
8192, 15280, 4855, 10425
8192, 15152, 4857, 10295
8192, 15287, 4857, 10430
8192, 15381, 4864, 10517
8192, 15286, 4869, 10417
8192, 15332, 4889, 10443
8192, 15551, 4892, 10659
8192, 15312, 4893, 10419
8192, 15364, 4903, 10461
8192, 15338, 4914, 10424
8192, 15346, 4919, 10427
8192, 15319, 4926, 10393
8192, 15508, 4926, 10582
8192, 15338, 4934, 10404
8192, 15507, 4946, 10561
8192, 12215, 4949, 7266
8192, 15376, 4950, 10426
8192, 15566, 4950, 10616
8192, 15446, 4951, 10495
8192, 15460, 4951, 10509
8192, 15218, 4959, 10259
8192, 15036, 4960, 10076
8192, 15329, 4960, 10369
8192, 14884, 4974, 9910
8192, 14949, 4978, 9971
8192, 15281, 5011, 10270
8192, 15543, 5011, 10532
8192, 15148, 5013, 10135
8192, 15555, 5013, 10542
8192, 15271, 5017, 10254
8192, 15372, 5025, 10347
8192, 15267, 5032, 10235
8192, 15383, 5039, 10344
8192, 13158, 5057, 8101
8192, 15233, 5060, 10173
8192, 15180, 5068, 10112
8192, 15498, 5073, 10425
8192, 15312, 5091, 10221
8192, 15310, 5096, 10214
8192, 15551, 5100, 10451
8192, 15427, 5102, 10325
8192, 15499, 5104, 10395
8192, 16107, 5109, 10998
8192, 14740, 5111, 9629
8192, 15291, 5121, 10170
8192, 15270, 5123, 10147
8192, 15433, 5123, 10310
8192, 14728, 5128, 9600
8192, 15441, 5129, 10312
8192, 15632, 5139, 10493
8192, 15222, 5143, 10079
8192, 15467, 5150, 10317
8192, 15369, 5157, 10212
8192, 15106, 5164, 9942
8192, 15583, 5176, 10407
8192, 14901, 5178, 9723
8192, 14967, 5179, 9788
8192, 15477, 5180, 10297
8192, 13646, 5189, 8457
8192, 15201, 5190, 10011
8192, 14686, 5194, 9492
8192, 15589, 5196, 10393
8192, 14899, 5197, 9702
8192, 15506, 5200, 10306
8192, 15506, 5201, 10305
8192, 15169, 5204, 9965
8192, 15232, 5216, 10016
8192, 15232, 5239, 9993
8192, 15163, 5252, 9911
8192, 15798, 5259, 10539
8192, 15274, 5263, 10011
8192, 15682, 5264, 10418
8192, 15592, 5266, 10326
8192, 15035, 5268, 9767
8192, 15342, 5270, 10072
8192, 15536, 5272, 10264
8192, 15517, 5274, 10243
8192, 15946, 5278, 10668
8192, 15303, 5284, 10019
8192, 15346, 5284, 10062
8192, 16052, 5288, 10764
8192, 15924, 5291, 10633
8192, 14830, 5294, 9536
8192, 15818, 5296, 10522
8192, 15831, 5300, 10531
8192, 15935, 5303, 10632
8192, 15574, 5305, 10269
8192, 15820, 5313, 10507
8192, 15278, 5318, 9960
8192, 15297, 5318, 9979
8192, 15895, 5319, 10576
8192, 15884, 5320, 10564
8192, 15455, 5321, 10134
8192, 15809, 5321, 10488
8192, 13987, 5323, 8664
8192, 15168, 5325, 9843
8192, 15491, 5325, 10166
8192, 15795, 5326, 10469
8192, 15499, 5330, 10169
8192, 15532, 5330, 10202
8192, 15653, 5337, 10316
8192, 15632, 5343, 10289
8192, 15520, 5347, 10173
8192, 15980, 5347, 10633
8192, 15403, 5355, 10048
8192, 15782, 5366, 10416
8192, 13869, 5374, 8495
8192, 15126, 5382, 9744
8192, 16050, 5383, 10667
8192, 15170, 5384, 9786
8192, 16055, 5387, 10668
8192, 14992, 5388, 9604
8192, 15495, 5388, 10107
8192, 15924, 5391, 10533
8192, 15479, 5393, 10086
8192, 15568, 5396, 10172
8192, 15153, 5398, 9755
8192, 15776, 5399, 10377
8192, 15415, 5404, 10011
8192, 14997, 5407, 9590
8192, 14600, 5409, 9191
8192, 15172, 5410, 9762
8192, 15389, 5413, 9976
8192, 15843, 5414, 10429
8192, 16195, 5414, 10781
8192, 15315, 5415, 9900
8192, 15365, 5415, 9950
8192, 15712, 5418, 10294
8192, 14006, 5422, 8584
8192, 15521, 5427, 10094
8192, 14124, 5430, 8694
8192, 15708, 5434, 10274
8192, 15973, 5434, 10539
8192, 15184, 5438, 9746
8192, 15418, 5439, 9979
8192, 14654, 5443, 9211
8192, 15068, 5444, 9624
8192, 15674, 5447, 10227
8192, 11473, 5448, 6025
8192, 15019, 5451, 9568
8192, 15068, 5453, 9615
8192, 15847, 5453, 10394
8192, 16283, 5461, 10822
8192, 15724, 5465, 10259
8192, 15629, 5467, 10162
8192, 15377, 5470, 9907
8192, 15399, 5472, 9927
8192, 13560, 5474, 8086
8192, 13892, 5475, 8417
8192, 15638, 5475, 10163
8192, 16074, 5478, 10596
8192, 15506, 5481, 10025
8192, 15676, 5482, 10194
8192, 15157, 5483, 9674
8192, 15096, 5495, 9601
8192, 15736, 5498, 10238
8192, 15458, 5499, 9959
8192, 15870, 5499, 10371
8192, 15134, 5500, 9634
8192, 15320, 5500, 9820
8192, 13876, 5507, 8369
8192, 13485, 5508, 7977
8192, 13006, 5509, 7497
8192, 15808, 5509, 10299
8192, 13609, 5510, 8099
8192, 14809, 5511, 9298
8192, 14889, 5514, 9375
8192, 15273, 5519, 9754
8192, 15036, 5521, 9515
8192, 15913, 5522, 10391
8192, 15841, 5524, 10317
8192, 15089, 5528, 9561
8192, 15632, 5530, 10102
8192, 15925, 5533, 10392
8192, 15879, 5534, 10345
8192, 15256, 5535, 9721
8192, 13863, 5538, 8325
8192, 15002, 5546, 9456
8192, 14330, 5550, 8780
8192, 15659, 5551, 10108
8192, 15710, 5553, 10157
8192, 13009, 5554, 7455
8192, 15001, 5561, 9440
8192, 13410, 5569, 7841
8192, 15953, 5569, 10384
8192, 14892, 5570, 9322
8192, 15391, 5574, 9817
8192, 15442, 5574, 9868
8192, 15718, 5576, 10142
8192, 15792, 5578, 10214
8192, 14063, 5590, 8473
8192, 16027, 5600, 10427
8192, 15137, 5606, 9531
8192, 15231, 5608, 9623
8192, 15829, 5611, 10218
8192, 16073, 5614, 10459
8192, 15796, 5617, 10179
8192, 16356, 5624, 10732
8192, 15154, 5634, 9520
8192, 15572, 5634, 9938
8192, 16191, 5640, 10551
8192, 15779, 5642, 10137
8192, 15278, 5653, 9625
8192, 14130, 5655, 8475
8192, 15399, 5657, 9742
8192, 15781, 5657, 10124
8192, 15695, 5664, 10031
8192, 16001, 5672, 10329
8192, 14925, 5688, 9237
8192, 15449, 5691, 9758
8192, 15965, 5691, 10274
8192, 15413, 5692, 9721
8192, 15143, 5707, 9436
8192, 13759, 5714, 8045
8192, 15960, 5720, 10240
8192, 15753, 5725, 10028
8192, 15909, 5725, 10184
8192, 13743, 5732, 8011
8192, 14207, 5740, 8467
8192, 14847, 5745, 9102
8192, 13572, 5746, 7826
8192, 16163, 5747, 10416
8192, 13563, 5748, 7815
8192, 15054, 5749, 9305
8192, 15234, 5755, 9479
8192, 15626, 5764, 9862
8192, 15315, 5765, 9550
8192, 12963, 5783, 7180
8192, 13588, 5793, 7795
8192, 14212, 5806, 8406
8192, 13795, 5810, 7985
8192, 13388, 5816, 7572
8192, 14890, 5822, 9068
8192, 14007, 5824, 8183
8192, 14539, 5828, 8711
8192, 13510, 5831, 7679
8192, 15082, 5835, 9247
8192, 16130, 5840, 10290
8192, 15851, 5842, 10009
8192, 13233, 5855, 7378
8192, 15429, 5868, 9561
8192, 15607, 5874, 9733
8192, 14784, 5883, 8901
8192, 13149, 5887, 7262
8192, 13648, 5891, 7757
8192, 13759, 5891, 7868
8192, 15097, 5900, 9197
8192, 15563, 5925, 9638
8192, 15454, 5927, 9527
8192, 14071, 5935, 8136
8192, 13443, 5944, 7499
8192, 15328, 5954, 9374
8192, 13952, 5965, 7987
8192, 13406, 5968, 7438
8192, 13595, 5968, 7627
8192, 14157, 6000, 8157
8192, 15372, 6045, 9327
8192, 13930, 6048, 7882
8192, 13140, 6070, 7070
8192, 14277, 6099, 8178
8192, 13783, 6103, 7680
8192, 12241, 6118, 6123
8192, 13048, 6125, 6923
8192, 23809, 6126, 17683
8192, 14227, 6136, 8091
8192, 13786, 6139, 7647
8192, 15925, 6149, 9776
8192, 14973, 6162, 8811
8192, 15613, 6181, 9432
8192, 14943, 6205, 8738
8192, 15657, 6216, 9441
8192, 13682, 6219, 7463
8192, 12071, 6264, 5807
8192, 13683, 6279, 7404
8192, 13968, 6280, 7688
8192, 13309, 6285, 7024
8192, 14334, 6297, 8037
8192, 14438, 6318, 8120
8192, 13191, 6328, 6863
8192, 13997, 6345, 7652
8192, 14225, 6352, 7873
8192, 13938, 6371, 7567
8192, 13659, 6374, 7285
8192, 13286, 6392, 6894
8192, 14200, 6399, 7801
8192, 13137, 6419, 6718
8192, 12868, 6433, 6435
8192, 14081, 6447, 7634
8192, 13051, 6455, 6596
8192, 14686, 6461, 8225
8192, 14154, 6473, 7681
8192, 13088, 6490, 6598
8192, 14338, 6503, 7835
8192, 12862, 6510, 6352
8192, 13088, 6515, 6573
8192, 13756, 6515, 7241
8192, 13810, 6534, 7276
8192, 12574, 6537, 6037
8192, 13292, 6541, 6751
8192, 12855, 6550, 6305
8192, 13067, 6559, 6508
8192, 12376, 6575, 5801
8192, 14429, 6580, 7849
8192, 13463, 6608, 6855
8192, 12719, 6656, 6063
8192, 12789, 6666, 6123
8192, 13772, 6715, 7057
8192, 12000, 6730, 5270
8192, 12696, 6739, 5957
8192, 13350, 6747, 6603
8192, 12904, 6752, 6152
8192, 14804, 6754, 8050
8192, 10049, 6775, 3274
8192, 14038, 6778, 7260
8192, 14109, 6856, 7253
8192, 13004, 6857, 6147
8192, 12990, 6912, 6078
8192, 15032, 6986, 8046
8192, 15278, 6986, 8292
8192, 12387, 6992, 5395
8192, 12928, 7008, 5920
8192, 11833, 7021, 4812
8192, 15028, 7025, 8003
8192, 13087, 7035, 6052
8192, 13720, 7037, 6683
8192, 14386, 7045, 7341
8192, 14388, 7075, 7313
8192, 14505, 7088, 7417
8192, 13982, 7090, 6892
8192, 15571, 7107, 8464
8192, 12878, 7108, 5770
8192, 14634, 7128, 7506
8192, 14654, 7145, 7509
8192, 13793, 7147, 6646
8192, 14868, 7183, 7685
8192, 13785, 7185, 6600
8192, 13946, 7186, 6760
8192, 14662, 7192, 7470
8192, 12718, 7222, 5496
8192, 12724, 7266, 5458
8192, 13805, 7289, 6516
8192, 14934, 7293, 7641
8192, 14572, 7330, 7242
8192, 9708, 7358, 2350
8192, 14911, 7399, 7512
8192, 13691, 7491, 6200
8192, 14393, 7505, 6888
8192, 14961, 7554, 7407
8192, 9685, 7572, 2113
8192, 13683, 7587, 6096
8192, 16485, 7659, 8826
8192, 14622, 7768, 6854
8192, 14631, 7769, 6862
8192, 14627, 7887, 6740
8192, 13211, 7912, 5299
8192, 12383, 7982, 4401
8192, 11628, 7988, 3640
8192, 14094, 8015, 6079
8192, 12854, 8077, 4777
8192, 14670, 8098, 6572
8192, 14383, 8220, 6163
8192, 14482, 8318, 6164
8192, 14861, 8339, 6522
8192, 13579, 8410, 5169
8192, 14421, 8473, 5948
8192, 14381, 8525, 5856
8192, 14360, 8558, 5802
8192, 14736, 8574, 6162
8192, 11712, 8610, 3102
8192, 14752, 8672, 6080
8192, 14637, 8713, 5924
8192, 15114, 8754, 6360
8192, 14734, 8885, 5849
8192, 14242, 8970, 5272
8192, 9558, 9006, 552
8192, 15243, 9064, 6179
8192, 14804, 9167, 5637
8192, 10477, 9184, 1293
8192, 14826, 9260, 5566
8192, 14819, 9298, 5521
