Object_size, Total_Ptrs, Uniq_Ptrs, Duplicate_Ptrs
16, 8187, 761, 7426
16, 8187, 761, 7426
16, 8187, 763, 7424
16, 8187, 763, 7424
16, 8187, 764, 7423
16, 8187, 764, 7423
16, 8187, 764, 7423
16, 8187, 765, 7422
16, 8187, 765, 7422
16, 8187, 765, 7422
16, 8187, 765, 7422
16, 8187, 765, 7422
16, 8187, 766, 7421
16, 8187, 766, 7421
16, 8187, 767, 7420
16, 8187, 767, 7420
16, 8187, 767, 7420
16, 8187, 768, 7419
16, 8187, 769, 7418
16, 8187, 769, 7418
16, 8187, 770, 7417
16, 8187, 770, 7417
16, 8187, 770, 7417
16, 8187, 770, 7417
16, 8187, 770, 7417
16, 8187, 772, 7415
16, 8187, 773, 7414
16, 8187, 773, 7414
16, 8187, 774, 7413
16, 8187, 775, 7412
16, 8187, 775, 7412
16, 8187, 777, 7410
16, 8187, 777, 7410
16, 8187, 777, 7410
16, 8187, 778, 7409
16, 8187, 779, 7408
16, 8187, 781, 7406
16, 8187, 781, 7406
16, 8187, 782, 7405
16, 8187, 782, 7405
16, 8187, 786, 7401
16, 8187, 786, 7401
16, 8187, 788, 7399
16, 8187, 788, 7399
16, 8187, 791, 7396
16, 8187, 794, 7393
16, 8187, 795, 7392
16, 8187, 795, 7392
16, 8187, 796, 7391
16, 8187, 796, 7391
16, 8187, 815, 7372
16, 8187, 816, 7371
16, 8187, 843, 7344
64, 8187, 4, 8183
512, 8187, 1029, 7158
512, 8187, 1062, 7125
512, 8187, 1083, 7104
512, 8187, 1293, 6894
512, 8187, 1308, 6879
512, 8187, 1401, 6786
512, 8187, 1459, 6728
512, 8187, 1525, 6662
512, 8187, 1560, 6627
512, 8187, 1605, 6582
512, 8187, 1786, 6401
512, 8187, 1814, 6373
512, 8187, 1823, 6364
512, 8187, 19, 8168
512, 8187, 2171, 6016
512, 8187, 242, 7945
512, 8187, 243, 7944
512, 8187, 2500, 5687
512, 8187, 265, 7922
512, 8187, 271, 7916
512, 8187, 285, 7902
512, 8187, 291, 7896
512, 8187, 320, 7867
512, 8187, 32, 8155
512, 8187, 37, 8150
512, 8187, 3, 8184
512, 8187, 617, 7570
512, 8187, 628, 7559
512, 8187, 633, 7554
512, 8187, 633, 7554
512, 8187, 635, 7552
512, 8187, 638, 7549
512, 8187, 638, 7549
512, 8187, 638, 7549
512, 8187, 638, 7549
512, 8187, 641, 7546
512, 8187, 641, 7546
512, 8187, 643, 7544
512, 8187, 643, 7544
512, 8187, 645, 7542
512, 8187, 645, 7542
512, 8187, 645, 7542
512, 8187, 645, 7542
512, 8187, 647, 7540
512, 8187, 648, 7539
512, 8187, 648, 7539
512, 8187, 648, 7539
512, 8187, 648, 7539
512, 8187, 648, 7539
512, 8187, 649, 7538
512, 8187, 649, 7538
512, 8187, 649, 7538
512, 8187, 649, 7538
512, 8187, 650, 7537
512, 8187, 650, 7537
512, 8187, 651, 7536
512, 8187, 652, 7535
512, 8187, 653, 7534
512, 8187, 653, 7534
512, 8187, 653, 7534
512, 8187, 653, 7534
512, 8187, 653, 7534
512, 8187, 653, 7534
512, 8187, 654, 7533
512, 8187, 654, 7533
512, 8187, 654, 7533
512, 8187, 654, 7533
512, 8187, 655, 7532
512, 8187, 656, 7531
512, 8187, 656, 7531
512, 8187, 656, 7531
512, 8187, 657, 7530
512, 8187, 657, 7530
512, 8187, 657, 7530
512, 8187, 657, 7530
512, 8187, 657, 7530
512, 8187, 658, 7529
512, 8187, 658, 7529
512, 8187, 658, 7529
512, 8187, 658, 7529
512, 8187, 658, 7529
512, 8187, 658, 7529
512, 8187, 659, 7528
512, 8187, 659, 7528
512, 8187, 659, 7528
512, 8187, 659, 7528
512, 8187, 659, 7528
512, 8187, 659, 7528
512, 8187, 660, 7527
512, 8187, 660, 7527
512, 8187, 660, 7527
512, 8187, 660, 7527
512, 8187, 660, 7527
512, 8187, 661, 7526
512, 8187, 662, 7525
512, 8187, 662, 7525
512, 8187, 662, 7525
512, 8187, 663, 7524
512, 8187, 663, 7524
512, 8187, 663, 7524
512, 8187, 664, 7523
512, 8187, 664, 7523
512, 8187, 665, 7522
512, 8187, 665, 7522
512, 8187, 665, 7522
512, 8187, 665, 7522
512, 8187, 665, 7522
512, 8187, 666, 7521
512, 8187, 666, 7521
512, 8187, 666, 7521
512, 8187, 666, 7521
512, 8187, 666, 7521
512, 8187, 667, 7520
512, 8187, 667, 7520
512, 8187, 667, 7520
512, 8187, 667, 7520
512, 8187, 668, 7519
512, 8187, 668, 7519
512, 8187, 668, 7519
512, 8187, 668, 7519
512, 8187, 668, 7519
512, 8187, 669, 7518
512, 8187, 669, 7518
512, 8187, 669, 7518
512, 8187, 670, 7517
512, 8187, 671, 7516
512, 8187, 671, 7516
512, 8187, 671, 7516
512, 8187, 672, 7515
512, 8187, 672, 7515
512, 8187, 672, 7515
512, 8187, 673, 7514
512, 8187, 673, 7514
512, 8187, 674, 7513
512, 8187, 674, 7513
512, 8187, 674, 7513
512, 8187, 674, 7513
512, 8187, 675, 7512
512, 8187, 676, 7511
512, 8187, 677, 7510
512, 8187, 677, 7510
512, 8187, 678, 7509
512, 8187, 678, 7509
512, 8187, 679, 7508
512, 8187, 679, 7508
512, 8187, 679, 7508
512, 8187, 682, 7505
512, 8187, 682, 7505
512, 8187, 682, 7505
512, 8187, 683, 7504
512, 8187, 684, 7503
512, 8187, 684, 7503
512, 8187, 684, 7503
512, 8187, 684, 7503
512, 8187, 686, 7501
512, 8187, 686, 7501
512, 8187, 687, 7500
512, 8187, 689, 7498
512, 8187, 689, 7498
512, 8187, 689, 7498
512, 8187, 689, 7498
512, 8187, 690, 7497
512, 8187, 690, 7497
512, 8187, 691, 7496
512, 8187, 692, 7495
512, 8187, 692, 7495
512, 8187, 692, 7495
512, 8187, 693, 7494
512, 8187, 693, 7494
512, 8187, 693, 7494
512, 8187, 693, 7494
512, 8187, 694, 7493
512, 8187, 694, 7493
512, 8187, 695, 7492
512, 8187, 696, 7491
512, 8187, 698, 7489
512, 8187, 698, 7489
512, 8187, 698, 7489
512, 8187, 701, 7486
512, 8187, 703, 7484
512, 8187, 703, 7484
512, 8187, 704, 7483
512, 8187, 704, 7483
512, 8187, 704, 7483
512, 8187, 705, 7482
512, 8187, 705, 7482
512, 8187, 707, 7480
512, 8187, 708, 7479
512, 8187, 708, 7479
512, 8187, 712, 7475
512, 8187, 714, 7473
512, 8187, 715, 7472
512, 8187, 720, 7467
512, 8187, 720, 7467
512, 8187, 721, 7466
512, 8187, 721, 7466
512, 8187, 722, 7465
512, 8187, 723, 7464
512, 8187, 726, 7461
512, 8187, 727, 7460
512, 8187, 728, 7459
512, 8187, 728, 7459
512, 8187, 729, 7458
512, 8187, 729, 7458
512, 8187, 730, 7457
512, 8187, 730, 7457
512, 8187, 731, 7456
512, 8187, 731, 7456
512, 8187, 731, 7456
512, 8187, 732, 7455
512, 8187, 733, 7454
512, 8187, 734, 7453
512, 8187, 737, 7450
512, 8187, 737, 7450
512, 8187, 738, 7449
512, 8187, 738, 7449
512, 8187, 738, 7449
512, 8187, 739, 7448
512, 8187, 740, 7447
512, 8187, 741, 7446
512, 8187, 744, 7443
512, 8187, 746, 7441
512, 8187, 746, 7441
512, 8187, 746, 7441
512, 8187, 747, 7440
512, 8187, 748, 7439
512, 8187, 750, 7437
512, 8187, 750, 7437
512, 8187, 752, 7435
512, 8187, 752, 7435
512, 8187, 752, 7435
512, 8187, 756, 7431
512, 8187, 759, 7428
512, 8187, 765, 7422
512, 8187, 766, 7421
512, 8187, 766, 7421
512, 8187, 766, 7421
512, 8187, 766, 7421
512, 8187, 767, 7420
512, 8187, 769, 7418
512, 8187, 770, 7417
512, 8187, 771, 7416
512, 8187, 772, 7415
512, 8187, 772, 7415
512, 8187, 776, 7411
512, 8187, 776, 7411
512, 8187, 778, 7409
512, 8187, 781, 7406
512, 8187, 783, 7404
512, 8187, 784, 7403
512, 8187, 784, 7403
512, 8187, 786, 7401
512, 8187, 788, 7399
512, 8187, 789, 7398
512, 8187, 801, 7386
512, 8187, 802, 7385
512, 8187, 803, 7384
512, 8187, 803, 7384
512, 8187, 804, 7383
512, 8187, 805, 7382
512, 8187, 809, 7378
512, 8187, 809, 7378
512, 8187, 813, 7374
512, 8187, 813, 7374
512, 8187, 814, 7373
512, 8187, 815, 7372
512, 8187, 817, 7370
512, 8187, 822, 7365
512, 8187, 822, 7365
512, 8187, 823, 7364
512, 8187, 823, 7364
512, 8187, 825, 7362
512, 8187, 826, 7361
512, 8187, 827, 7360
512, 8187, 829, 7358
512, 8187, 829, 7358
512, 8187, 840, 7347
512, 8187, 842, 7345
512, 8187, 843, 7344
512, 8187, 846, 7341
512, 8187, 848, 7339
512, 8187, 851, 7336
512, 8187, 852, 7335
512, 8187, 853, 7334
512, 8187, 854, 7333
512, 8187, 856, 7331
512, 8187, 857, 7330
512, 8187, 858, 7329
512, 8187, 861, 7326
512, 8187, 871, 7316
512, 8187, 872, 7315
512, 8187, 876, 7311
512, 8187, 877, 7310
512, 8187, 880, 7307
512, 8187, 883, 7304
512, 8187, 884, 7303
512, 8187, 885, 7302
512, 8187, 888, 7299
512, 8187, 892, 7295
512, 8187, 893, 7294
512, 8187, 898, 7289
512, 8187, 902, 7285
512, 8187, 903, 7284
512, 8187, 904, 7283
512, 8187, 907, 7280
512, 8187, 908, 7279
512, 8187, 912, 7275
512, 8187, 920, 7267
512, 8187, 934, 7253
512, 8187, 937, 7250
512, 8187, 945, 7242
512, 8187, 946, 7241
512, 8187, 955, 7232
512, 8187, 957, 7230
512, 8187, 981, 7206
8192, 8187, 1446, 6741
8192, 8187, 2081, 6106
8192, 8187, 2444, 5743
8192, 8187, 2475, 5712
8192, 8187, 2952, 5235
8192, 8187, 3092, 5095
8192, 8187, 3101, 5086
8192, 8187, 3165, 5022
8192, 8187, 3190, 4997
8192, 8187, 3206, 4981
8192, 8187, 3229, 4958
8192, 8187, 3232, 4955
8192, 8187, 3240, 4947
8192, 8187, 3244, 4943
8192, 8187, 3247, 4940
8192, 8187, 3247, 4940
8192, 8187, 3270, 4917
8192, 8187, 327, 7860
8192, 8187, 3304, 4883
8192, 8187, 3311, 4876
8192, 8187, 3313, 4874
8192, 8187, 3316, 4871
8192, 8187, 3325, 4862
8192, 8187, 3341, 4846
8192, 8187, 3345, 4842
8192, 8187, 3346, 4841
8192, 8187, 3348, 4839
8192, 8187, 3351, 4836
8192, 8187, 3358, 4829
8192, 8187, 3367, 4820
8192, 8187, 3372, 4815
8192, 8187, 3380, 4807
8192, 8187, 3381, 4806
8192, 8187, 3386, 4801
8192, 8187, 3388, 4799
8192, 8187, 3388, 4799
8192, 8187, 3391, 4796
8192, 8187, 3392, 4795
8192, 8187, 3392, 4795
8192, 8187, 3396, 4791
8192, 8187, 3402, 4785
8192, 8187, 3416, 4771
8192, 8187, 3417, 4770
8192, 8187, 3418, 4769
8192, 8187, 3420, 4767
8192, 8187, 3421, 4766
8192, 8187, 3426, 4761
8192, 8187, 3428, 4759
8192, 8187, 3436, 4751
8192, 8187, 3439, 4748
8192, 8187, 3442, 4745
8192, 8187, 3443, 4744
8192, 8187, 3447, 4740
8192, 8187, 3449, 4738
8192, 8187, 3450, 4737
8192, 8187, 3452, 4735
8192, 8187, 3456, 4731
8192, 8187, 3456, 4731
8192, 8187, 3459, 4728
8192, 8187, 3463, 4724
8192, 8187, 3464, 4723
8192, 8187, 3465, 4722
8192, 8187, 3467, 4720
8192, 8187, 3471, 4716
8192, 8187, 3471, 4716
8192, 8187, 3473, 4714
8192, 8187, 3474, 4713
8192, 8187, 3474, 4713
8192, 8187, 3478, 4709
8192, 8187, 3480, 4707
8192, 8187, 3484, 4703
8192, 8187, 3487, 4700
8192, 8187, 3490, 4697
8192, 8187, 3491, 4696
8192, 8187, 3494, 4693
8192, 8187, 3497, 4690
8192, 8187, 3498, 4689
8192, 8187, 3498, 4689
8192, 8187, 3501, 4686
8192, 8187, 3505, 4682
8192, 8187, 3507, 4680
8192, 8187, 3512, 4675
8192, 8187, 3515, 4672
8192, 8187, 3517, 4670
8192, 8187, 3522, 4665
8192, 8187, 3523, 4664
8192, 8187, 3526, 4661
8192, 8187, 3526, 4661
8192, 8187, 3528, 4659
8192, 8187, 3533, 4654
8192, 8187, 3534, 4653
8192, 8187, 3536, 4651
8192, 8187, 3536, 4651
8192, 8187, 3537, 4650
8192, 8187, 3539, 4648
8192, 8187, 3543, 4644
8192, 8187, 3552, 4635
8192, 8187, 3552, 4635
8192, 8187, 3553, 4634
8192, 8187, 3563, 4624
8192, 8187, 3563, 4624
8192, 8187, 3565, 4622
8192, 8187, 3565, 4622
8192, 8187, 3565, 4622
8192, 8187, 3566, 4621
8192, 8187, 3568, 4619
8192, 8187, 3568, 4619
8192, 8187, 3570, 4617
8192, 8187, 3570, 4617
8192, 8187, 3570, 4617
8192, 8187, 3573, 4614
8192, 8187, 3574, 4613
8192, 8187, 3575, 4612
8192, 8187, 3577, 4610
8192, 8187, 3579, 4608
8192, 8187, 3580, 4607
8192, 8187, 3580, 4607
8192, 8187, 3584, 4603
8192, 8187, 3585, 4602
8192, 8187, 3588, 4599
8192, 8187, 3589, 4598
8192, 8187, 3589, 4598
8192, 8187, 3591, 4596
8192, 8187, 3592, 4595
8192, 8187, 3592, 4595
8192, 8187, 3593, 4594
8192, 8187, 3594, 4593
8192, 8187, 3594, 4593
8192, 8187, 3596, 4591
8192, 8187, 3598, 4589
8192, 8187, 3599, 4588
8192, 8187, 3599, 4588
8192, 8187, 3599, 4588
8192, 8187, 3600, 4587
8192, 8187, 3600, 4587
8192, 8187, 3601, 4586
8192, 8187, 3601, 4586
8192, 8187, 3604, 4583
8192, 8187, 3604, 4583
8192, 8187, 3604, 4583
8192, 8187, 3604, 4583
8192, 8187, 3607, 4580
8192, 8187, 3607, 4580
8192, 8187, 3607, 4580
8192, 8187, 3607, 4580
8192, 8187, 3610, 4577
8192, 8187, 3612, 4575
8192, 8187, 3615, 4572
8192, 8187, 3617, 4570
8192, 8187, 3619, 4568
8192, 8187, 3620, 4567
8192, 8187, 3620, 4567
8192, 8187, 3621, 4566
8192, 8187, 3621, 4566
8192, 8187, 3624, 4563
8192, 8187, 3624, 4563
8192, 8187, 3625, 4562
8192, 8187, 3625, 4562
8192, 8187, 3630, 4557
8192, 8187, 3632, 4555
8192, 8187, 3636, 4551
8192, 8187, 3636, 4551
8192, 8187, 3637, 4550
8192, 8187, 3638, 4549
8192, 8187, 3639, 4548
8192, 8187, 3639, 4548
8192, 8187, 3639, 4548
8192, 8187, 3640, 4547
8192, 8187, 3640, 4547
8192, 8187, 3642, 4545
8192, 8187, 3645, 4542
8192, 8187, 3645, 4542
8192, 8187, 3645, 4542
8192, 8187, 3647, 4540
8192, 8187, 3648, 4539
8192, 8187, 3648, 4539
8192, 8187, 3648, 4539
8192, 8187, 3650, 4537
8192, 8187, 3652, 4535
8192, 8187, 3652, 4535
8192, 8187, 3652, 4535
8192, 8187, 3652, 4535
8192, 8187, 3653, 4534
8192, 8187, 3656, 4531
8192, 8187, 3657, 4530
8192, 8187, 3658, 4529
8192, 8187, 3662, 4525
8192, 8187, 3668, 4519
8192, 8187, 3669, 4518
8192, 8187, 3669, 4518
8192, 8187, 3670, 4517
8192, 8187, 3670, 4517
8192, 8187, 3671, 4516
8192, 8187, 3671, 4516
8192, 8187, 3672, 4515
8192, 8187, 3673, 4514
8192, 8187, 3673, 4514
8192, 8187, 3675, 4512
8192, 8187, 3677, 4510
8192, 8187, 3677, 4510
8192, 8187, 3679, 4508
8192, 8187, 3681, 4506
8192, 8187, 3681, 4506
8192, 8187, 3683, 4504
8192, 8187, 3684, 4503
8192, 8187, 3686, 4501
8192, 8187, 3686, 4501
8192, 8187, 3687, 4500
8192, 8187, 3688, 4499
8192, 8187, 3689, 4498
8192, 8187, 3689, 4498
8192, 8187, 3690, 4497
8192, 8187, 3690, 4497
8192, 8187, 3691, 4496
8192, 8187, 3695, 4492
8192, 8187, 3695, 4492
8192, 8187, 3695, 4492
8192, 8187, 3696, 4491
8192, 8187, 3697, 4490
8192, 8187, 3703, 4484
8192, 8187, 3705, 4482
8192, 8187, 3706, 4481
8192, 8187, 3707, 4480
8192, 8187, 3707, 4480
8192, 8187, 3709, 4478
8192, 8187, 3710, 4477
8192, 8187, 3710, 4477
8192, 8187, 3711, 4476
8192, 8187, 3717, 4470
8192, 8187, 3718, 4469
8192, 8187, 3720, 4467
8192, 8187, 3723, 4464
8192, 8187, 3724, 4463
8192, 8187, 3729, 4458
8192, 8187, 3730, 4457
8192, 8187, 3730, 4457
8192, 8187, 3730, 4457
8192, 8187, 3731, 4456
8192, 8187, 3731, 4456
8192, 8187, 3731, 4456
8192, 8187, 3739, 4448
8192, 8187, 3741, 4446
8192, 8187, 3742, 4445
8192, 8187, 3742, 4445
8192, 8187, 3743, 4444
8192, 8187, 3744, 4443
8192, 8187, 3750, 4437
8192, 8187, 3750, 4437
8192, 8187, 3751, 4436
8192, 8187, 3752, 4435
8192, 8187, 3752, 4435
8192, 8187, 3755, 4432
8192, 8187, 3756, 4431
8192, 8187, 3762, 4425
8192, 8187, 3762, 4425
8192, 8187, 3763, 4424
8192, 8187, 3765, 4422
8192, 8187, 3768, 4419
8192, 8187, 3768, 4419
8192, 8187, 3769, 4418
8192, 8187, 3770, 4417
8192, 8187, 3770, 4417
8192, 8187, 3770, 4417
8192, 8187, 3770, 4417
8192, 8187, 3772, 4415
8192, 8187, 3772, 4415
8192, 8187, 3776, 4411
8192, 8187, 3779, 4408
8192, 8187, 3781, 4406
8192, 8187, 3784, 4403
8192, 8187, 3787, 4400
8192, 8187, 3787, 4400
8192, 8187, 3789, 4398
8192, 8187, 3790, 4397
8192, 8187, 3794, 4393
8192, 8187, 3799, 4388
8192, 8187, 3801, 4386
8192, 8187, 3801, 4386
8192, 8187, 3801, 4386
8192, 8187, 3804, 4383
8192, 8187, 3805, 4382
8192, 8187, 3807, 4380
8192, 8187, 3808, 4379
8192, 8187, 3811, 4376
8192, 8187, 3816, 4371
8192, 8187, 3823, 4364
8192, 8187, 3823, 4364
8192, 8187, 3823, 4364
8192, 8187, 3828, 4359
8192, 8187, 3829, 4358
8192, 8187, 3834, 4353
8192, 8187, 3836, 4351
8192, 8187, 3838, 4349
8192, 8187, 3838, 4349
8192, 8187, 3842, 4345
8192, 8187, 3843, 4344
8192, 8187, 3847, 4340
8192, 8187, 3849, 4338
8192, 8187, 3854, 4333
8192, 8187, 3856, 4331
8192, 8187, 3856, 4331
8192, 8187, 3856, 4331
8192, 8187, 3858, 4329
8192, 8187, 3868, 4319
8192, 8187, 3869, 4318
8192, 8187, 3874, 4313
8192, 8187, 3877, 4310
8192, 8187, 3881, 4306
8192, 8187, 3886, 4301
8192, 8187, 3895, 4292
8192, 8187, 3896, 4291
8192, 8187, 3897, 4290
8192, 8187, 3898, 4289
8192, 8187, 3899, 4288
8192, 8187, 3903, 4284
8192, 8187, 3911, 4276
8192, 8187, 3912, 4275
8192, 8187, 3914, 4273
8192, 8187, 3914, 4273
8192, 8187, 3915, 4272
8192, 8187, 3919, 4268
8192, 8187, 3920, 4267
8192, 8187, 3925, 4262
8192, 8187, 3928, 4259
8192, 8187, 3939, 4248
8192, 8187, 3942, 4245
8192, 8187, 3944, 4243
8192, 8187, 3946, 4241
8192, 8187, 3948, 4239
8192, 8187, 3953, 4234
8192, 8187, 3954, 4233
8192, 8187, 3957, 4230
8192, 8187, 3959, 4228
8192, 8187, 3959, 4228
8192, 8187, 3966, 4221
8192, 8187, 3968, 4219
8192, 8187, 3974, 4213
8192, 8187, 3975, 4212
8192, 8187, 3986, 4201
8192, 8187, 3988, 4199
8192, 8187, 3991, 4196
8192, 8187, 3996, 4191
8192, 8187, 3997, 4190
8192, 8187, 4004, 4183
8192, 8187, 4009, 4178
8192, 8187, 4011, 4176
8192, 8187, 4016, 4171
8192, 8187, 4021, 4166
8192, 8187, 4026, 4161
8192, 8187, 4037, 4150
8192, 8187, 4049, 4138
8192, 8187, 4050, 4137
8192, 8187, 4116, 4071
8192, 8187, 4119, 4068
8192, 8187, 4123, 4064
8192, 8187, 4123, 4064
8192, 8187, 4139, 4048
8192, 8187, 4143, 4044
8192, 8187, 4218, 3969
8192, 8187, 4227, 3960
8192, 8187, 4228, 3959
8192, 8187, 4292, 3895
8192, 8187, 4293, 3894
8192, 8187, 4316, 3871
8192, 8187, 4327, 3860
8192, 8187, 4332, 3855
8192, 8187, 4350, 3837
8192, 8187, 4386, 3801
8192, 8187, 4417, 3770
8192, 8187, 4429, 3758
8192, 8187, 4445, 3742
8192, 8187, 4461, 3726
8192, 8187, 4469, 3718
8192, 8187, 4505, 3682
8192, 8187, 4508, 3679
8192, 8187, 4521, 3666
8192, 8187, 4566, 3621
8192, 8187, 4603, 3584
8192, 8187, 4640, 3547
8192, 8187, 4668, 3519
8192, 8187, 4671, 3516
8192, 8187, 4700, 3487
8192, 8187, 4714, 3473
8192, 8187, 4722, 3465
8192, 8187, 4786, 3401
8192, 8187, 4799, 3388
8192, 8187, 4809, 3378
8192, 8187, 4816, 3371
8192, 8187, 4821, 3366
8192, 8187, 4832, 3355
8192, 8187, 4837, 3350
8192, 8187, 4877, 3310
8192, 8187, 4897, 3290
8192, 8187, 4937, 3250
8192, 8187, 4993, 3194
8192, 8187, 5061, 3126
8192, 8187, 5180, 3007
8192, 8187, 5226, 2961
8192, 8187, 5229, 2958
8192, 8187, 5364, 2823
8192, 8187, 5399, 2788
8192, 8187, 5418, 2769
8192, 8187, 5432, 2755
8192, 8187, 5436, 2751
8192, 8187, 5456, 2731
8192, 8187, 5503, 2684
8192, 8187, 5550, 2637
8192, 8187, 5552, 2635
8192, 8187, 5603, 2584
8192, 8187, 5630, 2557
8192, 8187, 5686, 2501
8192, 8187, 5695, 2492
8192, 8187, 5701, 2486
8192, 8187, 5721, 2466
8192, 8187, 5742, 2445
8192, 8187, 5745, 2442
8192, 8187, 5748, 2439
8192, 8187, 5758, 2429
8192, 8187, 5826, 2361
8192, 8187, 5845, 2342
8192, 8187, 5845, 2342
8192, 8187, 5918, 2269
8192, 8187, 5922, 2265
8192, 8187, 6024, 2163
8192, 8187, 6032, 2155
8192, 8187, 6073, 2114
8192, 8187, 6099, 2088
8192, 8187, 6146, 2041
8192, 8187, 6271, 1916
8192, 8187, 6324, 1863
8192, 8187, 6336, 1851
8192, 8187, 6345, 1842
8192, 8187, 6350, 1837
8192, 8187, 6352, 1835
8192, 8187, 6360, 1827
8192, 8187, 6369, 1818
8192, 8187, 6373, 1814
8192, 8187, 6380, 1807
8192, 8187, 6382, 1805
8192, 8187, 6395, 1792
8192, 8187, 6398, 1789
8192, 8187, 6401, 1786
8192, 8187, 6519, 1668
8192, 8187, 6535, 1652
8192, 8187, 6621, 1566
8192, 8187, 6827, 1360
8192, 8187, 6888, 1299
8192, 8187, 6917, 1270
8192, 8187, 6, 8181
8192, 8187, 7022, 1165
8192, 8187, 7047, 1140
8192, 8187, 7054, 1133
8192, 8187, 7064, 1123
8192, 8187, 7076, 1111
8192, 8187, 7091, 1096
8192, 8187, 7172, 1015
8192, 8187, 7192, 995
8192, 8187, 7213, 974
8192, 8187, 7248, 939
8192, 8187, 7340, 847
8192, 8187, 7343, 844
8192, 8187, 7348, 839
8192, 8187, 7569, 618
8192, 8187, 7681, 506
8192, 8187, 7703, 484
8192, 8187, 7703, 484
8192, 8187, 7835, 352
8192, 8187, 8012, 175
8192, 8187, 8187, 0
